station name,street address,city,state,zip,ev level1 evse num,ev level2 evse num,ev dc fast count,ev network,ev connector types,access code,facility type,total_chargers,has_level1,has_level2,has_dc_fast,zip_code,county_name,electricity_rate_per_kwh,rate_tier_x,rate_per_kwh,rate_tier_y
SANTA CLARITA CYN CNTRY CC2,18410 Sierra Hwy,Santa Clarita,CA,91351,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
Diablo Valley Plaza,85 Chilpancingo Parkway,Pleasant Hill,CA,94523,0.0,6.0,0.0,Volta,J1772,public,,6.0,False,True,False,,,,,,
DGS CSD CA STATION,3707 Maritime Way,Oceanside,CA,92056,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
Chowchilla,18208 Ave 24,Chowchilla,CA,93610,0.0,0.0,4.0,EV Connect,CHADEMO J1772COMBO,public,,4.0,False,False,True,,,,,,
PALO ALTO CA HIGH #4,528 High St,Palo Alto,CA,94301,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TERRENA CT4000 STATION 1,19600 Plummer St,Los Angeles,CA,91324,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TERRENA CT4000 STATION 2,19600 Plummer St,Los Angeles,CA,91324,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TERRENA CT4000 STATION 3,19600 Plummer St,Los Angeles,CA,91324,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
ENCINO MBE CT4023 1,16721 Ventura Blvd,Los Angeles,CA,91436,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
1901 Broadview Dr,1901 Broadview Dr,Glendale,CA,91208,0.0,1.0,0.0,SHELL_RECHARGE,J1772,public,,1.0,False,True,False,,,,,,
"Walmart 2077 (Lake Elsinore, CA)",29260 Central Avenue,Lake Elsinore,CA,92532,0.0,0.0,6.0,Electrify America,CHADEMO J1772COMBO,public,,6.0,False,False,True,,,,,,
Classic Burgers - Tesla Supercharger,6525 West Inyokern Road,Inyokern,CA,93527,0.0,0.0,12.0,Tesla,TESLA,public,,12.0,False,False,True,,,,,,
LONG BEACH OCEANGATE,100 Oceangate,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SHATTUCK GARAGE CHARGER 1,2628 Shattuck Ave,Berkeley,CA,94704,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SHATTUCK GARAGE CHARGER 2,2628 Shattuck Ave,Berkeley,CA,94704,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TOWNOFTRUCKEE TRUCKEE EV2,10183 Truckee Airport Rd,Truckee,CA,96161,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TOWNOFTRUCKEE TRUCKEE EV1,10183 Truckee Airport Rd,Truckee,CA,96161,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DC CORRIDOR EDDIES Y DC2,36017 Calico Blvd,Yermo,CA,92398,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR EDDIES Y DC1,36017 Calico Blvd,Yermo,CA,92398,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
SOHAY CHARGERS SOHAY BLDG 2,29213 Mission Blvd Bldg 2,Hayward,CA,94544,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SOHAY CHARGERS SOHAY BLDG 1,29213 Mission Blvd Bldg 1,Hayward,CA,94544,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR HILTON DC,27710 The Old Rd,Valencia,CA,91355,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR BLYTH DENNY DC2,876 W Donlon St,Blythe,CA,92225,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR BLYTH DENNY DC1,876 W Donlon St,Blythe,CA,92225,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
META BUR102-07,322 Airport Blvd.,Burlingame,CA,94010,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR VVILLE M6 DC2,16868 Stoddard Wells Rd,Victorville,CA,92394,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
YORBA LINDA PS LCAC 6,4802 Lakeview Ave,Yorba Linda,CA,92886,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR VVILLE M6 DC1,16868 Stoddard Wells Rd,Victorville,CA,92394,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR TARGETPDALE DC1,39440 10th Street West,Palmdale,CA,93551,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR DC CASTAIC 2,27923 Sloan Canyon Rd,Castaic,CA,91384,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR DC CASTAIC 1,27923 Sloan Canyon Rd,Castaic,CA,91384,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
"Pasadena, CA - E. Glenarm St. - Tesla Supercharger",85  East State Street,Pasadena,CA,91105,0.0,0.0,20.0,Tesla,TESLA,public,PARKING_LOT,20.0,False,False,True,,,,,,
GLENDALE CC GLENDALE CC1,1500 N Verdugo Rd,Glendale,CA,91208,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
GLENDALE CC GLENDALE CC3,Campus Way,Glendale,CA,91208,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
GLENDALE CC GLENDALE CC2,Campus Way,Glendale,CA,91208,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
GLENDALE CC GLENDALE CC4,Campus Way,Glendale,CA,91208,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
YORBA LINDA PS LCAC 7,4802 Lakeview Ave,Yorba Linda,CA,92886,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
YORBA LINDA PS LCAC 9,4802 Lakeview Ave,Yorba Linda,CA,92886,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
YORBA LINDA PS LCAC 8,4802 Lakeview Ave,Yorba Linda,CA,92886,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR TEJON RANCH DC2,5521 Dennis McCarthy Dr,Lebec,CA,93243,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR TEJON RANCH DC3,5521 Dennis McCarthy Dr,Lebec,CA,93243,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
Raley's Lakewood Center - Tesla Supercharger,8852 Lakewood Drive,Windsor,CA,95492,0.0,0.0,12.0,Tesla,TESLA,public,GAS_STATION,12.0,False,False,True,,,,,,
"Sapphos Environmental, Inc.",430 North Halstead Street,Pasadena,CA,91107,0.0,2.0,0.0,Blink Network,J1772,public,,2.0,False,True,False,,,,,,
THE BOARDWALK BOARDWALK 1,18545 Jamboree Rd,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
THE BOARDWALK BOARDWALK 2,18545 Jamboree Rd,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
THE BOARDWALK BOARDWALK 3,18545 Jamboree Rd,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
THE BOARDWALK BOARDWALK 4,18545 Jamboree Rd,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DGS NCLWC STATION 1,1701 Mission Ave,Oceanside,CA,92054,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DGS NCLWC STATION 2,1701 Mission Ave,Oceanside,CA,92054,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DGS NCLWC STATION 3,1701 Mission Ave,Oceanside,CA,92054,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DGS NCLWC STATION 4,1701 Mission Ave,Oceanside,CA,92054,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DGS NCLWC STATION 5,1701 Mission Ave,Oceanside,CA,92054,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
"Walmart 2494 - Oceanside,CA",2100 Vista Way,Oceanside,CA,92054,0.0,0.0,10.0,Electrify America,CHADEMO J1772COMBO,public,,10.0,False,False,True,,,,,,
META MPK16-02,1 Hacker Way Building 16,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAISO EVCS-15,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
META MPK63-19 ADA,155 Constitution Dr,Menlo Park,CA,94025,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
SCHOOLSFIRST RH PARKING 8,15336 Newport Ave,Tustin,CA,92780,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SCHOOLSFIRST RH PARKING 9,15336 Newport Ave,Tustin,CA,92780,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SCHOOLSFIRST TUSTIN BRANCH,15432 Newport Ave,Tustin,CA,92780,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DC CORRIDOR TARGET S. DC2,10424 Trinity Pkwy,Stockton,CA,95219,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR TARGET S. DC1,10424 Trinity Pkwy,Stockton,CA,95219,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR CIRCLE K 76 DC1,12754 CA-33,Gustine,CA,95322,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
CAL STATE LA STRUCTURE E 15,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 14,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 10,5151 University Drive,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 16,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 17,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 09,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 13,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE E 12,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
EMBARK CT4000 STATION 1,3236 Tavis Pl,Fremont,CA,94538,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
EMBARK CT4000 STATION 3,3236 Tavis Pl,Fremont,CA,94538,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
EMBARK CT4000 STATION 2,3236 Tavis Pl,Fremont,CA,94538,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DC CORRIDOR CLOVERDALE DC1,1139 S Cloverdale Blvd,Cloverdale,CA,95425,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
SCHOOLSFIRST RH PARKING 14,15336 Newport Ave,Tustin,CA,92780,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BWP EV CHARGE CIVIC CENTER 2,240 E Orange Grove Ave,Burbank,CA,91502,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
LASPALMASPARK A03 & A04,1800 E 22nd St,National City,CA,91950,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BWP EV CHARGE CSB-LIBRARY #5,375 E Olive Ave,Burbank,CA,91502,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BWP EV CHARGE CSB-LIBRARY #7,375 E Olive Ave,Burbank,CA,91502,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BWP EV CHARGE CSB-LIBRARY #8,375 E Olive Ave,Burbank,CA,91502,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BWP EV CHARGE CSB-LIBRARY #6,375 E Olive Ave,Burbank,CA,91502,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANDPIPER EVC SANDPIPER 1,999 Marshall Rd,Vacaville,CA,95687,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR GRASSVALLEY DC2,290 Sierra College Dr,Grass Valley,CA,95945,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
LASPALMASPARK A01 & A02,1800 E 22nd St,National City,CA,91950,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
LASPALMASPARK A05 & A06,1800 E 22nd St,National City,CA,91950,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
LASPALMASPARK A07 & A08,1800 E 22nd St,National City,CA,91950,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
FRONT LOT CPE250 #1,5740 Cushing Pkwy,Fremont,CA,94538,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR OAKDALE C DC2,200 N 3rd Ave,Oakdale,CA,95361,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
CAL STATE LA STRUCTURE A 01,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE A 03,5151 State University Dr,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CAL STATE LA STRUCTURE A 02,5151 State University Dr.,Los Angeles,CA,90032,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
23046 AVENIDA SPECTRUM2,23046 Avenida De La Carlota,Laguna Hills,CA,92653,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR GRASSVALLEY DC1,290 Sierra College Dr,Grass Valley,CA,95945,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR EDDIES Y DC3,36017 Calico Blvd,Yermo,CA,92398,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR TEJON RANCH DC1,5521 Dennis McCarthy Dr,Lebec,CA,93243,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR CIRCLE K 76 DC2,12754 CA-33,Gustine,CA,95322,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR CIRCLE K 76 DC3,12754 CA-33,Gustine,CA,95322,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR CLOVERDALE DC2,1139 S Cloverdale Blvd,Cloverdale,CA,95425,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR OAKDALE C DC1,200 N 3rd Ave,Oakdale,CA,95361,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR HOLIDAY INN DC1,120 Grass Valley Hwy,Auburn,CA,95603,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR HOLIDAY INN DC2,120 Grass Valley Hwy,Auburn,CA,95603,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
Scripps Ranch Marketplace - Tesla Supercharger,10555 Scripps Poway Parkway,San Diego,CA,92131,0.0,0.0,12.0,Tesla,TESLA,public,SHOPPING_CENTER,12.0,False,False,True,,,,,,
Fallon Gateway - Tesla Supercharger,2800 Dublin Boulevard,Dublin,CA,94568,0.0,0.0,10.0,Tesla,TESLA,public,SHOPPING_CENTER,10.0,False,False,True,,,,,,
The Village at Tustin Legacy - Tesla Supercharger,15160 Kensington Park Drive,Tustin,CA,92782,0.0,0.0,8.0,Tesla,TESLA,public,SHOPPING_CENTER,8.0,False,False,True,,,,,,
Lake Arrowhead Village - Tesla Supercharger,28200 CA-189,Lake Arrowhead,CA,92352,0.0,0.0,8.0,Tesla,TESLA,public,GROCERY,8.0,False,False,True,,,,,,
The Dunes On Monterey Bay - Tesla Supercharger,145 General Stilwell Drive,Marina,CA,93933,0.0,0.0,12.0,Tesla,TESLA,public,SHOPPING_CENTER,12.0,False,False,True,,,,,,
NewPark Mall,2086 Newpark Mall,Newark,CA,94560,0.0,2.0,0.0,Volta,J1772,public,,2.0,False,True,False,,,,,,
NewPark Mall Vinum Wine Bar,2086 Newpark Mall,Newark,CA,94560,0.0,2.0,0.0,Volta,J1772,public,,2.0,False,True,False,,,,,,
NewPark Mall 24 Hour Fitness,2086 Newpark Mall,Newark,CA,94560,0.0,4.0,0.0,Volta,J1772,public,,4.0,False,True,False,,,,,,
CBU LANCER ARMS 2,8471 Diana Ave.,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU LANCER ARMS 1,8471 Diana Ave.,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
6263 TOPANGA SPACE 101,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 100,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 99,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 98,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 97,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 55,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 54,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 113,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 112,6263 Topanga Canyon Blvd,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 111,6263 Topanga Canyon,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
6263 TOPANGA SPACE 109,6263 Topanga Canyon,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DC CORRIDOR ABN TARGET DC2,2700 E Bell Rd,Auburn,CA,95603,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
DC CORRIDOR ABN TARGET DC1,2700 Bell Rd,Auburn,CA,95603,0.0,0.0,1.0,ChargePoint Network,J1772COMBO TESLA,public,,1.0,False,False,True,,,,,,
CBU COLLEGE PARK 1,8230 Magnolia Ave,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU COLLEGE PARK 2,8230 Magnolia Ave,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
META MPK18-06,1 Hacker Way Building 18,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
AMYS DRIVE THRU GALLERIA BLVD 1,1165 Galleria Blvd,Roseville,CA,95678,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
AMYS DRIVE THRU GALLERIA BLVD 2,1119 Galleria Blvd,Roseville,CA,95678,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
AMYS DRIVE THRU GALLERIA BLVD 3,1119 Galleria Blvd,Roseville,CA,95678,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
6263 TOPANGA SPACE 110,6263 Topanga Canyon,Los Angeles,CA,91367,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
"ROIC-Granada Shopping Center (Livermore, CA)",1951 Holmes St,Livermore,CA,94550,0.0,0.0,3.0,Electrify America,CHADEMO J1772COMBO,public,,3.0,False,False,True,,,,,,
CHG_STATION EVSE 1,27505 Wayne Mills Pl,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CHG_STATION EVSE 3,27505 Wayne Mills Pl,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CHG_STATION EVSE 2,27505 Wayne Mills Pl,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CHG_STATION EVSE 5,27413 Tourney Rd,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CHG_STATION EVSE 4,27413 Tourney Rd,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
ETM ETM DC FAST,35463 Dumbarton Ct,Newark,CA,94560,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
D&K Seascape Village Shops at Seaside Village,13 Seascape Village,Aptos,CA,95003,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,,,,,,
META MPK17-11,1 Hacker Way MPK 17,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
ALISO PARKWAY AVP STATION #1,26880 Aliso Viejo Pkwy,Aliso Viejo,CA,92656,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR HANGTOWN DC2,1200 Broadway,Placerville,CA,95667,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
PELL PENLARK 1,2855 Campus Dr,San Mateo,CA,94403,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
PELL PENLARK 2,2855 Campus Dr,San Mateo,CA,94403,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY HALL CH NORTH 2,485 Grove St,Healdsburg,CA,95448,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
FJUHSD BPHS 2,8833 Academy Dr,Buena Park,CA,90621,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
FJUHSD LVHS 2,951 N State College Blvd,Fullerton,CA,92831,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
FJUHSD LHHS 2,431 N Idaho St,La Habra,CA,90631,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
FJUHSD LHHS 1,801 Highlander Ave,La Habra,CA,90631,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR TARGET S. DC3,10424 Trinity Pkwy,Stockton,CA,95219,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
MERCEDES - EQ CT4021,3905 Auto Mall Dr,Thousand Oaks,CA,91362,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MB MARIN MBM CT4020SALES,530 Francisco Blvd W,San Rafael,CA,94901,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
JOHN HANCOCK LMARK EV11,111 W. Ocean Blvd.,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
JOHN HANCOCK LMARK EV12,111 W Ocean Blvd,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
JOHN HANCOCK LMARK EV13,111 W Ocean Blvd,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
JOHN HANCOCK LMARK EV14,111 W Ocean Blvd,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
JOHN HANCOCK LMARK EV15,111 W Ocean Blvd,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
FCRTA - Sanger,"Veterans Park, 550 Indianola Avenue",Sanger,CA,93657,0.0,2.0,0.0,Electrify America,J1772,public,,2.0,False,True,False,,,,,,
